,Date,variable,value
6873,03/06/2019,fuel fr EUR/L,1.1822
6874,30/05/2019,fuel fr EUR/L,1.2338
6875,29/05/2019,fuel fr EUR/L,1.2338
6876,28/05/2019,fuel fr EUR/L,1.2338
6877,23/05/2019,fuel fr EUR/L,1.2338
6878,22/05/2019,fuel fr EUR/L,1.2338
6879,21/05/2019,fuel fr EUR/L,1.2338
6880,20/05/2019,fuel fr EUR/L,1.2338
6881,16/05/2019,fuel fr EUR/L,1.2338
6882,15/05/2019,fuel fr EUR/L,1.2338
6883,14/05/2019,fuel fr EUR/L,1.2338
6884,13/05/2019,fuel fr EUR/L,1.2338
6885,09/05/2019,fuel fr EUR/L,1.2338
6886,08/05/2019,fuel fr EUR/L,1.2338
6887,07/05/2019,fuel fr EUR/L,1.2338
6888,02/05/2019,fuel fr EUR/L,1.2338
6889,01/05/2019,fuel fr EUR/L,1.2338
6890,30/04/2019,fuel fr EUR/L,1.2249
6891,29/04/2019,fuel fr EUR/L,1.2249
6892,25/04/2019,fuel fr EUR/L,1.2249
6893,23/04/2019,fuel fr EUR/L,1.2249
6894,17/04/2019,fuel fr EUR/L,1.2249
6895,16/04/2019,fuel fr EUR/L,1.2249
6896,15/04/2019,fuel fr EUR/L,1.2249
6897,11/04/2019,fuel fr EUR/L,1.2249
6898,10/04/2019,fuel fr EUR/L,1.2249
6899,09/04/2019,fuel fr EUR/L,1.2249
6900,08/04/2019,fuel fr EUR/L,1.2249
6901,04/04/2019,fuel fr EUR/L,1.2249
6902,03/04/2019,fuel fr EUR/L,1.2249
6903,02/04/2019,fuel fr EUR/L,1.2249
6904,01/04/2019,fuel fr EUR/L,1.2249
6905,28/03/2019,fuel fr EUR/L,1.2168
6906,27/03/2019,fuel fr EUR/L,1.2168
6907,26/03/2019,fuel fr EUR/L,1.2168
6908,25/03/2019,fuel fr EUR/L,1.2168
6909,21/03/2019,fuel fr EUR/L,1.2168
6910,20/03/2019,fuel fr EUR/L,1.2168
6911,19/03/2019,fuel fr EUR/L,1.2168
6912,18/03/2019,fuel fr EUR/L,1.2168
6913,14/03/2019,fuel fr EUR/L,1.2168
6914,13/03/2019,fuel fr EUR/L,1.2168
6915,12/03/2019,fuel fr EUR/L,1.2168
6916,11/03/2019,fuel fr EUR/L,1.2168
6917,04/03/2021,fuel fr EUR/L,1.1535
6918,03/03/2021,fuel fr EUR/L,1.1535
6919,02/03/2021,fuel fr EUR/L,1.1535
6920,01/03/2021,fuel fr EUR/L,1.1535
6921,25/02/2021,fuel fr EUR/L,1.1249
6922,24/02/2021,fuel fr EUR/L,1.1249
6923,23/02/2021,fuel fr EUR/L,1.1249
6924,22/02/2021,fuel fr EUR/L,1.1249
6925,18/02/2021,fuel fr EUR/L,1.1249
6926,17/02/2021,fuel fr EUR/L,1.1249
6927,16/02/2021,fuel fr EUR/L,1.1249
6928,15/02/2021,fuel fr EUR/L,1.1249
6929,11/02/2021,fuel fr EUR/L,1.1249
6930,10/02/2021,fuel fr EUR/L,1.1249
6931,09/02/2021,fuel fr EUR/L,1.1249
6932,08/02/2021,fuel fr EUR/L,1.1249
6933,04/02/2021,fuel fr EUR/L,1.1249
6934,03/02/2021,fuel fr EUR/L,1.1249
6935,02/02/2021,fuel fr EUR/L,1.1249
6936,01/02/2021,fuel fr EUR/L,1.1249
6937,28/01/2021,fuel fr EUR/L,1.0829
6938,27/01/2021,fuel fr EUR/L,1.0829
6939,26/01/2021,fuel fr EUR/L,1.0829
6940,25/01/2021,fuel fr EUR/L,1.0829
6941,20/01/2021,fuel fr EUR/L,1.0829
6942,19/01/2021,fuel fr EUR/L,1.0829
6943,18/01/2021,fuel fr EUR/L,1.0829
6944,14/01/2021,fuel fr EUR/L,1.0829
6945,13/01/2021,fuel fr EUR/L,1.0829
6946,12/01/2021,fuel fr EUR/L,1.0829
6947,11/01/2021,fuel fr EUR/L,1.0829
6948,07/01/2021,fuel fr EUR/L,1.0829
6949,06/01/2021,fuel fr EUR/L,1.0829
6950,05/01/2021,fuel fr EUR/L,1.0829
6951,04/01/2021,fuel fr EUR/L,1.0829
6952,30/12/2020,fuel fr EUR/L,1.0475
6953,29/12/2020,fuel fr EUR/L,1.0475
6954,23/12/2020,fuel fr EUR/L,1.0475
6955,22/12/2020,fuel fr EUR/L,1.0475
6956,21/12/2020,fuel fr EUR/L,1.0475
6957,17/12/2020,fuel fr EUR/L,1.0475
6958,16/12/2020,fuel fr EUR/L,1.0475
6959,15/12/2020,fuel fr EUR/L,1.0475
6960,14/12/2020,fuel fr EUR/L,1.0475
6961,10/12/2020,fuel fr EUR/L,1.0475
6962,09/12/2020,fuel fr EUR/L,1.0475
6963,08/12/2020,fuel fr EUR/L,1.0475
6964,07/12/2020,fuel fr EUR/L,1.0475
6965,02/12/2020,fuel fr EUR/L,1.0475
6966,01/12/2020,fuel fr EUR/L,1.0475
6967,30/11/2020,fuel fr EUR/L,1.0136
6968,26/11/2020,fuel fr EUR/L,1.0136
6969,25/11/2020,fuel fr EUR/L,1.0136
6970,24/11/2020,fuel fr EUR/L,1.0136
6971,23/11/2020,fuel fr EUR/L,1.0136
6972,19/11/2020,fuel fr EUR/L,1.0136
6973,18/11/2020,fuel fr EUR/L,1.0136
6974,17/11/2020,fuel fr EUR/L,1.0136
6975,16/11/2020,fuel fr EUR/L,1.0136
6976,12/11/2020,fuel fr EUR/L,1.0136
6977,11/11/2020,fuel fr EUR/L,1.0136
6978,10/11/2020,fuel fr EUR/L,1.0136
6979,09/11/2020,fuel fr EUR/L,1.0136
6980,05/11/2020,fuel fr EUR/L,1.0136
6981,04/11/2020,fuel fr EUR/L,1.0136
6982,03/11/2020,fuel fr EUR/L,1.0136
6983,02/11/2020,fuel fr EUR/L,1.0136
6984,29/10/2020,fuel fr EUR/L,1.0016
6985,28/10/2020,fuel fr EUR/L,1.0016
6986,27/10/2020,fuel fr EUR/L,1.0016
6987,26/10/2020,fuel fr EUR/L,1.0016
6988,22/10/2020,fuel fr EUR/L,1.0016
6989,20/10/2020,fuel fr EUR/L,1.0016
6990,19/10/2020,fuel fr EUR/L,1.0016
6991,15/10/2020,fuel fr EUR/L,1.0016
6992,14/10/2020,fuel fr EUR/L,1.0016
6993,13/10/2020,fuel fr EUR/L,1.0016
6994,12/10/2020,fuel fr EUR/L,1.0016
6995,08/10/2020,fuel fr EUR/L,1.0016
6996,07/10/2020,fuel fr EUR/L,1.0016
6997,06/10/2020,fuel fr EUR/L,1.0016
6998,05/10/2020,fuel fr EUR/L,1.0016
6999,01/10/2020,fuel fr EUR/L,1.0016
7000,30/09/2020,fuel fr EUR/L,1.0038
7001,29/09/2020,fuel fr EUR/L,1.0038
7002,28/09/2020,fuel fr EUR/L,1.0038
7003,24/09/2020,fuel fr EUR/L,1.0038
7004,23/09/2020,fuel fr EUR/L,1.0038
7005,22/09/2020,fuel fr EUR/L,1.0038
7006,21/09/2020,fuel fr EUR/L,1.0038
7007,17/09/2020,fuel fr EUR/L,1.0038
7008,16/09/2020,fuel fr EUR/L,1.0038
7009,15/09/2020,fuel fr EUR/L,1.0038
7010,14/09/2020,fuel fr EUR/L,1.0038
7011,10/09/2020,fuel fr EUR/L,1.0038
7012,09/09/2020,fuel fr EUR/L,1.0038
7013,07/09/2020,fuel fr EUR/L,1.0038
7014,03/09/2020,fuel fr EUR/L,1.0038
7015,02/09/2020,fuel fr EUR/L,1.0038
7016,01/09/2020,fuel fr EUR/L,1.0038
7017,27/08/2020,fuel fr EUR/L,1.0286
7018,26/08/2020,fuel fr EUR/L,1.0286
7019,25/08/2020,fuel fr EUR/L,1.0286
7020,24/08/2020,fuel fr EUR/L,1.0286
7021,20/08/2020,fuel fr EUR/L,1.0286
7022,19/08/2020,fuel fr EUR/L,1.0286
7023,18/08/2020,fuel fr EUR/L,1.0286
7024,17/08/2020,fuel fr EUR/L,1.0286
7025,13/08/2020,fuel fr EUR/L,1.0286
7026,12/08/2020,fuel fr EUR/L,1.0286
7027,11/08/2020,fuel fr EUR/L,1.0286
7028,10/08/2020,fuel fr EUR/L,1.0286
7029,06/08/2020,fuel fr EUR/L,1.0286
7030,05/08/2020,fuel fr EUR/L,1.0286
7031,04/08/2020,fuel fr EUR/L,1.0286
7032,03/08/2020,fuel fr EUR/L,1.0286
7033,30/07/2020,fuel fr EUR/L,1.0329
7034,29/07/2020,fuel fr EUR/L,1.0329
7035,28/07/2020,fuel fr EUR/L,1.0329
7036,27/07/2020,fuel fr EUR/L,1.0329
7037,22/07/2020,fuel fr EUR/L,1.0329
7038,21/07/2020,fuel fr EUR/L,1.0329
7039,20/07/2020,fuel fr EUR/L,1.0329
7040,16/07/2020,fuel fr EUR/L,1.0329
7041,15/07/2020,fuel fr EUR/L,1.0329
7042,14/07/2020,fuel fr EUR/L,1.0329
7043,13/07/2020,fuel fr EUR/L,1.0329
7044,09/07/2020,fuel fr EUR/L,1.0329
7045,08/07/2020,fuel fr EUR/L,1.0329
7046,07/07/2020,fuel fr EUR/L,1.0329
7047,06/07/2020,fuel fr EUR/L,1.0329
7048,02/07/2020,fuel fr EUR/L,1.0329
7049,01/07/2020,fuel fr EUR/L,1.0329
7050,30/06/2020,fuel fr EUR/L,1.0097
7051,29/06/2020,fuel fr EUR/L,1.0097
7052,25/06/2020,fuel fr EUR/L,1.0097
7053,24/06/2020,fuel fr EUR/L,1.0097
7054,23/06/2020,fuel fr EUR/L,1.0097
7055,22/06/2020,fuel fr EUR/L,1.0097
7056,18/06/2020,fuel fr EUR/L,1.0097
7057,17/06/2020,fuel fr EUR/L,1.0097
7058,16/06/2020,fuel fr EUR/L,1.0097
7059,15/06/2020,fuel fr EUR/L,1.0097
7060,11/06/2020,fuel fr EUR/L,1.0097
7061,09/06/2020,fuel fr EUR/L,1.0097
7062,08/06/2020,fuel fr EUR/L,1.0097
7063,04/06/2020,fuel fr EUR/L,1.0097
7064,03/06/2020,fuel fr EUR/L,1.0097
7065,02/06/2020,fuel fr EUR/L,1.0097
7066,01/06/2020,fuel fr EUR/L,1.0097
7067,28/05/2020,fuel fr EUR/L,0.9745
7068,27/05/2020,fuel fr EUR/L,0.9745
7069,26/05/2020,fuel fr EUR/L,0.9745
7070,21/05/2020,fuel fr EUR/L,0.9745
7071,20/05/2020,fuel fr EUR/L,0.9745
7072,19/05/2020,fuel fr EUR/L,0.9745
7073,18/05/2020,fuel fr EUR/L,0.9745
7074,14/05/2020,fuel fr EUR/L,0.9745
7075,13/05/2020,fuel fr EUR/L,0.9745
7076,12/05/2020,fuel fr EUR/L,0.9745
7077,11/05/2020,fuel fr EUR/L,0.9745
7078,06/05/2020,fuel fr EUR/L,0.9745
7079,05/05/2020,fuel fr EUR/L,0.9745
7080,30/04/2020,fuel fr EUR/L,1.0126
7081,29/04/2020,fuel fr EUR/L,1.0126
7082,28/04/2020,fuel fr EUR/L,1.0126
7083,27/04/2020,fuel fr EUR/L,1.0126
7084,23/04/2020,fuel fr EUR/L,1.0126
7085,21/04/2020,fuel fr EUR/L,1.0126
7086,20/04/2020,fuel fr EUR/L,1.0126
7087,16/04/2020,fuel fr EUR/L,1.0126
7088,15/04/2020,fuel fr EUR/L,1.0126
7089,14/04/2020,fuel fr EUR/L,1.0126
7090,08/04/2020,fuel fr EUR/L,1.0126
7091,07/04/2020,fuel fr EUR/L,1.0126
7092,06/04/2020,fuel fr EUR/L,1.0126
7093,02/04/2020,fuel fr EUR/L,1.0126
7094,01/04/2020,fuel fr EUR/L,1.0126
7095,31/03/2020,fuel fr EUR/L,1.0747
7096,30/03/2020,fuel fr EUR/L,1.0747
7097,26/03/2020,fuel fr EUR/L,1.0747
7098,25/03/2020,fuel fr EUR/L,1.0747
7099,24/03/2020,fuel fr EUR/L,1.0747
7100,23/03/2020,fuel fr EUR/L,1.0747
7101,19/03/2020,fuel fr EUR/L,1.0747
7102,18/03/2020,fuel fr EUR/L,1.0747
7103,17/03/2020,fuel fr EUR/L,1.0747
7104,16/03/2020,fuel fr EUR/L,1.0747
7105,12/03/2020,fuel fr EUR/L,1.0747
7106,11/03/2020,fuel fr EUR/L,1.0747
7107,10/03/2020,fuel fr EUR/L,1.0747
7108,03/03/2022,fuel fr EUR/L,1.6908
7109,02/03/2022,fuel fr EUR/L,1.6908
7110,01/03/2022,fuel fr EUR/L,1.6908
7111,28/02/2022,fuel fr EUR/L,1.4232
7112,24/02/2022,fuel fr EUR/L,1.4232
7113,23/02/2022,fuel fr EUR/L,1.4232
7114,22/02/2022,fuel fr EUR/L,1.4232
7115,21/02/2022,fuel fr EUR/L,1.4232
7116,17/02/2022,fuel fr EUR/L,1.4232
7117,16/02/2022,fuel fr EUR/L,1.4232
7118,15/02/2022,fuel fr EUR/L,1.4232
7119,14/02/2022,fuel fr EUR/L,1.4232
7120,10/02/2022,fuel fr EUR/L,1.4232
7121,09/02/2022,fuel fr EUR/L,1.4232
7122,08/02/2022,fuel fr EUR/L,1.4232
7123,07/02/2022,fuel fr EUR/L,1.4232
7124,03/02/2022,fuel fr EUR/L,1.4232
7125,02/02/2022,fuel fr EUR/L,1.4232
7126,01/02/2022,fuel fr EUR/L,1.4232
7127,31/01/2022,fuel fr EUR/L,1.3613
7128,27/01/2022,fuel fr EUR/L,1.3613
7129,26/01/2022,fuel fr EUR/L,1.3613
7130,25/01/2022,fuel fr EUR/L,1.3613
7131,24/01/2022,fuel fr EUR/L,1.3613
7132,19/01/2022,fuel fr EUR/L,1.3613
7133,18/01/2022,fuel fr EUR/L,1.3613
7134,17/01/2022,fuel fr EUR/L,1.3613
7135,13/01/2022,fuel fr EUR/L,1.3613
7136,10/01/2022,fuel fr EUR/L,1.3613
7137,06/01/2022,fuel fr EUR/L,1.3613
7138,05/01/2022,fuel fr EUR/L,1.3613
7139,04/01/2022,fuel fr EUR/L,1.3613
7140,30/12/2021,fuel fr EUR/L,1.2724
7141,29/12/2021,fuel fr EUR/L,1.2724
7142,23/12/2021,fuel fr EUR/L,1.2724
7143,22/12/2021,fuel fr EUR/L,1.2724
7144,21/12/2021,fuel fr EUR/L,1.2724
7145,20/12/2021,fuel fr EUR/L,1.2724
7146,16/12/2021,fuel fr EUR/L,1.2724
7147,15/12/2021,fuel fr EUR/L,1.2724
7148,14/12/2021,fuel fr EUR/L,1.2724
7149,13/12/2021,fuel fr EUR/L,1.2724
7150,09/12/2021,fuel fr EUR/L,1.2724
7151,08/12/2021,fuel fr EUR/L,1.2724
7152,07/12/2021,fuel fr EUR/L,1.2724
7153,06/12/2021,fuel fr EUR/L,1.2724
7154,02/12/2021,fuel fr EUR/L,1.2724
7155,01/12/2021,fuel fr EUR/L,1.2724
7156,29/11/2021,fuel fr EUR/L,1.2951
7157,25/11/2021,fuel fr EUR/L,1.2951
7158,24/11/2021,fuel fr EUR/L,1.2951
7159,23/11/2021,fuel fr EUR/L,1.2951
7160,22/11/2021,fuel fr EUR/L,1.2951
7161,18/11/2021,fuel fr EUR/L,1.2951
7162,17/11/2021,fuel fr EUR/L,1.2951
7163,16/11/2021,fuel fr EUR/L,1.2951
7164,15/11/2021,fuel fr EUR/L,1.2951
7165,11/11/2021,fuel fr EUR/L,1.2951
7166,10/11/2021,fuel fr EUR/L,1.2951
7167,09/11/2021,fuel fr EUR/L,1.2951
7168,08/11/2021,fuel fr EUR/L,1.2951
7169,04/11/2021,fuel fr EUR/L,1.2951
7170,03/11/2021,fuel fr EUR/L,1.2951
7171,02/11/2021,fuel fr EUR/L,1.2951
7172,01/11/2021,fuel fr EUR/L,1.2951
7173,28/10/2021,fuel fr EUR/L,1.2834
7174,27/10/2021,fuel fr EUR/L,1.2834
7175,26/10/2021,fuel fr EUR/L,1.2834
7176,25/10/2021,fuel fr EUR/L,1.2834
7177,21/10/2021,fuel fr EUR/L,1.2834
7178,20/10/2021,fuel fr EUR/L,1.2834
7179,19/10/2021,fuel fr EUR/L,1.2834
7180,14/10/2021,fuel fr EUR/L,1.2834
7181,13/10/2021,fuel fr EUR/L,1.2834
7182,12/10/2021,fuel fr EUR/L,1.2834
7183,11/10/2021,fuel fr EUR/L,1.2834
7184,07/10/2021,fuel fr EUR/L,1.2834
7185,06/10/2021,fuel fr EUR/L,1.2834
7186,05/10/2021,fuel fr EUR/L,1.2834
7187,04/10/2021,fuel fr EUR/L,1.2834
7188,30/09/2021,fuel fr EUR/L,1.2064
7189,29/09/2021,fuel fr EUR/L,1.2064
7190,28/09/2021,fuel fr EUR/L,1.2064
7191,27/09/2021,fuel fr EUR/L,1.2064
7192,23/09/2021,fuel fr EUR/L,1.2064
7193,22/09/2021,fuel fr EUR/L,1.2064
7194,21/09/2021,fuel fr EUR/L,1.2064
7195,20/09/2021,fuel fr EUR/L,1.2064
7196,16/09/2021,fuel fr EUR/L,1.2064
7197,15/09/2021,fuel fr EUR/L,1.2064
7198,14/09/2021,fuel fr EUR/L,1.2064
7199,13/09/2021,fuel fr EUR/L,1.2064
7200,09/09/2021,fuel fr EUR/L,1.2064
7201,08/09/2021,fuel fr EUR/L,1.2064
7202,07/09/2021,fuel fr EUR/L,1.2064
7203,06/09/2021,fuel fr EUR/L,1.2064
7204,01/09/2021,fuel fr EUR/L,1.2064
7205,31/08/2021,fuel fr EUR/L,1.1934
7206,26/08/2021,fuel fr EUR/L,1.1934
7207,25/08/2021,fuel fr EUR/L,1.1934
7208,24/08/2021,fuel fr EUR/L,1.1934
7209,23/08/2021,fuel fr EUR/L,1.1934
7210,19/08/2021,fuel fr EUR/L,1.1934
7211,18/08/2021,fuel fr EUR/L,1.1934
7212,17/08/2021,fuel fr EUR/L,1.1934
7213,16/08/2021,fuel fr EUR/L,1.1934
7214,29/07/2021,fuel fr EUR/L,1.1996
7215,28/07/2021,fuel fr EUR/L,1.1996
7216,27/07/2021,fuel fr EUR/L,1.1996
7217,26/07/2021,fuel fr EUR/L,1.1996
7218,22/07/2021,fuel fr EUR/L,1.1996
7219,21/07/2021,fuel fr EUR/L,1.1996
7220,27/05/2021,fuel fr EUR/L,1.159
7221,26/05/2021,fuel fr EUR/L,1.159
7222,25/05/2021,fuel fr EUR/L,1.159
7223,24/05/2021,fuel fr EUR/L,1.159
7224,20/05/2021,fuel fr EUR/L,1.159
7225,19/05/2021,fuel fr EUR/L,1.159
7226,18/05/2021,fuel fr EUR/L,1.159
7227,17/05/2021,fuel fr EUR/L,1.159
7228,12/05/2021,fuel fr EUR/L,1.159
7229,11/05/2021,fuel fr EUR/L,1.159
7230,10/05/2021,fuel fr EUR/L,1.159
7231,06/05/2021,fuel fr EUR/L,1.159
7232,05/05/2021,fuel fr EUR/L,1.159
7233,04/05/2021,fuel fr EUR/L,1.159
7234,29/04/2021,fuel fr EUR/L,1.1453
7235,28/04/2021,fuel fr EUR/L,1.1453
7236,27/04/2021,fuel fr EUR/L,1.1453
7237,26/04/2021,fuel fr EUR/L,1.1453
7238,22/04/2021,fuel fr EUR/L,1.1453
7239,21/04/2021,fuel fr EUR/L,1.1453
7240,20/04/2021,fuel fr EUR/L,1.1453
7241,19/04/2021,fuel fr EUR/L,1.1453
7242,15/04/2021,fuel fr EUR/L,1.1453
7243,14/04/2021,fuel fr EUR/L,1.1453
7244,13/04/2021,fuel fr EUR/L,1.1453
7245,12/04/2021,fuel fr EUR/L,1.1453
7246,08/04/2021,fuel fr EUR/L,1.1453
7247,06/04/2021,fuel fr EUR/L,1.1453
7248,31/03/2021,fuel fr EUR/L,1.1535
7249,30/03/2021,fuel fr EUR/L,1.1535
7250,29/03/2021,fuel fr EUR/L,1.1535
7251,25/03/2021,fuel fr EUR/L,1.1535
7252,23/03/2021,fuel fr EUR/L,1.1535
7253,22/03/2021,fuel fr EUR/L,1.1535
7254,18/03/2021,fuel fr EUR/L,1.1535
7255,17/03/2021,fuel fr EUR/L,1.1535
7256,16/03/2021,fuel fr EUR/L,1.1535
7257,15/03/2021,fuel fr EUR/L,1.1535
7258,11/03/2021,fuel fr EUR/L,1.1535
7259,10/03/2021,fuel fr EUR/L,1.1535
7260,23/06/2022,fuel fr EUR/L,
7261,22/06/2022,fuel fr EUR/L,
7262,21/06/2022,fuel fr EUR/L,
7263,20/06/2022,fuel fr EUR/L,
7264,16/06/2022,fuel fr EUR/L,
7265,15/06/2022,fuel fr EUR/L,
7266,14/06/2022,fuel fr EUR/L,
7267,13/06/2022,fuel fr EUR/L,
7268,09/06/2022,fuel fr EUR/L,
7269,08/06/2022,fuel fr EUR/L,
7270,07/06/2022,fuel fr EUR/L,
7271,06/06/2022,fuel fr EUR/L,
7272,31/05/2022,fuel fr EUR/L,1.7241
7273,30/05/2022,fuel fr EUR/L,1.7241
7274,26/05/2022,fuel fr EUR/L,1.7241
7275,25/05/2022,fuel fr EUR/L,1.7241
7276,24/05/2022,fuel fr EUR/L,1.7241
7277,23/05/2022,fuel fr EUR/L,1.7241
7278,19/05/2022,fuel fr EUR/L,1.7241
7279,18/05/2022,fuel fr EUR/L,1.7241
7280,17/05/2022,fuel fr EUR/L,1.7241
7281,16/05/2022,fuel fr EUR/L,1.7241
7282,12/05/2022,fuel fr EUR/L,1.7241
7283,11/05/2022,fuel fr EUR/L,1.7241
7284,09/05/2022,fuel fr EUR/L,1.7241
7285,05/05/2022,fuel fr EUR/L,1.7241
7286,04/05/2022,fuel fr EUR/L,1.7241
7287,03/05/2022,fuel fr EUR/L,1.7241
7288,28/04/2022,fuel fr EUR/L,1.6915
7289,27/04/2022,fuel fr EUR/L,1.6915
7290,26/04/2022,fuel fr EUR/L,1.6915
7291,25/04/2022,fuel fr EUR/L,1.6915
7292,21/04/2022,fuel fr EUR/L,1.6915
7293,20/04/2022,fuel fr EUR/L,1.6915
7294,19/04/2022,fuel fr EUR/L,1.6915
7295,13/04/2022,fuel fr EUR/L,1.6915
7296,12/04/2022,fuel fr EUR/L,1.6915
7297,11/04/2022,fuel fr EUR/L,1.6915
7298,07/04/2022,fuel fr EUR/L,1.6915
7299,06/04/2022,fuel fr EUR/L,1.6915
7300,05/04/2022,fuel fr EUR/L,1.6915
7301,04/04/2022,fuel fr EUR/L,1.6915
7302,31/03/2022,fuel fr EUR/L,1.6908
7303,30/03/2022,fuel fr EUR/L,1.6908
7304,29/03/2022,fuel fr EUR/L,1.6908
7305,28/03/2022,fuel fr EUR/L,1.6908
7306,24/03/2022,fuel fr EUR/L,1.6908
7307,23/03/2022,fuel fr EUR/L,1.6908
7308,21/03/2022,fuel fr EUR/L,1.6908
7309,17/03/2022,fuel fr EUR/L,1.6908
7310,16/03/2022,fuel fr EUR/L,1.6908
7311,15/03/2022,fuel fr EUR/L,1.6908
7312,14/03/2022,fuel fr EUR/L,1.6908
7313,10/03/2022,fuel fr EUR/L,1.6908
7314,09/03/2022,fuel fr EUR/L,1.6908
7315,04/03/2016,coils EUR/ton,
7316,03/03/2016,coils EUR/ton,
7317,02/03/2016,coils EUR/ton,
7318,01/03/2016,coils EUR/ton,
7319,29/02/2016,coils EUR/ton,
7320,26/02/2016,coils EUR/ton,
7321,25/02/2016,coils EUR/ton,
7322,24/02/2016,coils EUR/ton,
7323,23/02/2016,coils EUR/ton,
7324,22/02/2016,coils EUR/ton,
7325,19/02/2016,coils EUR/ton,
7326,18/02/2016,coils EUR/ton,
7327,17/02/2016,coils EUR/ton,
7328,16/02/2016,coils EUR/ton,
7329,15/02/2016,coils EUR/ton,
7330,12/02/2016,coils EUR/ton,
7331,11/02/2016,coils EUR/ton,
7332,10/02/2016,coils EUR/ton,
7333,09/02/2016,coils EUR/ton,
7334,08/02/2016,coils EUR/ton,
7335,05/02/2016,coils EUR/ton,
7336,04/02/2016,coils EUR/ton,
7337,03/02/2016,coils EUR/ton,
7338,02/02/2016,coils EUR/ton,
7339,29/01/2016,coils EUR/ton,
7340,28/01/2016,coils EUR/ton,
7341,27/01/2016,coils EUR/ton,
7342,26/01/2016,coils EUR/ton,
7343,25/01/2016,coils EUR/ton,
7344,22/01/2016,coils EUR/ton,
7345,21/01/2016,coils EUR/ton,
7346,20/01/2016,coils EUR/ton,
7347,19/01/2016,coils EUR/ton,
7348,18/01/2016,coils EUR/ton,
7349,15/01/2016,coils EUR/ton,
7350,14/01/2016,coils EUR/ton,
7351,13/01/2016,coils EUR/ton,
7352,12/01/2016,coils EUR/ton,
7353,11/01/2016,coils EUR/ton,
7354,08/01/2016,coils EUR/ton,
7355,07/01/2016,coils EUR/ton,
7356,06/01/2016,coils EUR/ton,
7357,05/01/2016,coils EUR/ton,
7358,04/01/2016,coils EUR/ton,
7359,31/12/2015,coils EUR/ton,
7360,30/12/2015,coils EUR/ton,
7361,24/12/2015,coils EUR/ton,
7362,23/12/2015,coils EUR/ton,
7363,18/12/2015,coils EUR/ton,
7364,17/12/2015,coils EUR/ton,
7365,16/12/2015,coils EUR/ton,
7366,15/12/2015,coils EUR/ton,
7367,11/12/2015,coils EUR/ton,
7368,10/12/2015,coils EUR/ton,
7369,09/12/2015,coils EUR/ton,
7370,08/12/2015,coils EUR/ton,
7371,03/12/2015,coils EUR/ton,
7372,02/12/2015,coils EUR/ton,
7373,27/11/2015,coils EUR/ton,
7374,26/11/2015,coils EUR/ton,
7375,25/11/2015,coils EUR/ton,
7376,24/11/2015,coils EUR/ton,
7377,20/11/2015,coils EUR/ton,
7378,19/11/2015,coils EUR/ton,
7379,18/11/2015,coils EUR/ton,
7380,16/11/2015,coils EUR/ton,
7381,13/11/2015,coils EUR/ton,
7382,11/11/2015,coils EUR/ton,
7383,10/11/2015,coils EUR/ton,
7384,09/11/2015,coils EUR/ton,
7385,06/11/2015,coils EUR/ton,
7386,05/11/2015,coils EUR/ton,
7387,03/11/2015,coils EUR/ton,
7388,02/11/2015,coils EUR/ton,
7389,30/10/2015,coils EUR/ton,
7390,29/10/2015,coils EUR/ton,
7391,28/10/2015,coils EUR/ton,
7392,27/10/2015,coils EUR/ton,
7393,23/10/2015,coils EUR/ton,
7394,22/10/2015,coils EUR/ton,
7395,21/10/2015,coils EUR/ton,
7396,20/10/2015,coils EUR/ton,
7397,19/10/2015,coils EUR/ton,
7398,16/10/2015,coils EUR/ton,
7399,15/10/2015,coils EUR/ton,
7400,14/10/2015,coils EUR/ton,
7401,13/10/2015,coils EUR/ton,
7402,12/10/2015,coils EUR/ton,
7403,09/10/2015,coils EUR/ton,
7404,08/10/2015,coils EUR/ton,
7405,07/10/2015,coils EUR/ton,
7406,06/10/2015,coils EUR/ton,
7407,05/10/2015,coils EUR/ton,
7408,02/10/2015,coils EUR/ton,
7409,01/10/2015,coils EUR/ton,
7410,30/09/2015,coils EUR/ton,
7411,28/09/2015,coils EUR/ton,
7412,25/09/2015,coils EUR/ton,
7413,24/09/2015,coils EUR/ton,
7414,23/09/2015,coils EUR/ton,
7415,22/09/2015,coils EUR/ton,
7416,21/09/2015,coils EUR/ton,
7417,18/09/2015,coils EUR/ton,
7418,17/09/2015,coils EUR/ton,
7419,16/09/2015,coils EUR/ton,
7420,15/09/2015,coils EUR/ton,
7421,14/09/2015,coils EUR/ton,
7422,11/09/2015,coils EUR/ton,
7423,10/09/2015,coils EUR/ton,
7424,09/09/2015,coils EUR/ton,
7425,08/09/2015,coils EUR/ton,
7426,07/09/2015,coils EUR/ton,
7427,04/09/2015,coils EUR/ton,
7428,03/09/2015,coils EUR/ton,
7429,02/09/2015,coils EUR/ton,
7430,01/09/2015,coils EUR/ton,
7431,28/08/2015,coils EUR/ton,
7432,27/08/2015,coils EUR/ton,
7433,26/08/2015,coils EUR/ton,
7434,25/08/2015,coils EUR/ton,
7435,21/08/2015,coils EUR/ton,
7436,20/08/2015,coils EUR/ton,
7437,19/08/2015,coils EUR/ton,
7438,18/08/2015,coils EUR/ton,
7439,17/08/2015,coils EUR/ton,
7440,14/08/2015,coils EUR/ton,
7441,13/08/2015,coils EUR/ton,
7442,12/08/2015,coils EUR/ton,
