,Date,variable,value
5877,13/05/2021,Brent (EUR/barrel),55.9088
5878,12/05/2021,Brent (EUR/barrel),57.7846
5879,11/05/2021,Brent (EUR/barrel),56.440599999999996
5880,10/05/2021,Brent (EUR/barrel),56.2602
5881,06/05/2021,Brent (EUR/barrel),56.9546
5882,05/05/2021,Brent (EUR/barrel),57.85929999999999
5883,04/05/2021,Brent (EUR/barrel),57.195299999999996
5884,29/04/2021,Brent (EUR/barrel),55.9732
5885,27/04/2021,Brent (EUR/barrel),54.9875
5886,26/04/2021,Brent (EUR/barrel),54.364999999999995
5887,22/04/2021,Brent (EUR/barrel),54.00809999999999
5888,21/04/2021,Brent (EUR/barrel),53.136599999999994
5889,20/04/2021,Brent (EUR/barrel),54.2322
5890,19/04/2021,Brent (EUR/barrel),55.2282
5891,15/04/2021,Brent (EUR/barrel),55.54919999999999
5892,14/04/2021,Brent (EUR/barrel),54.8713
5893,13/04/2021,Brent (EUR/barrel),52.77719999999999
5894,12/04/2021,Brent (EUR/barrel),52.3992
5895,08/04/2021,Brent (EUR/barrel),52.1556
5896,06/04/2021,Brent (EUR/barrel),51.6348
5897,31/03/2021,Brent (EUR/barrel),53.992000000000004
5898,30/03/2021,Brent (EUR/barrel),53.788
5899,29/03/2021,Brent (EUR/barrel),54.451
5900,25/03/2021,Brent (EUR/barrel),
5901,24/03/2021,Brent (EUR/barrel),54.145
5902,23/03/2021,Brent (EUR/barrel),50.3664
5903,22/03/2021,Brent (EUR/barrel),53.6676
5904,18/03/2021,Brent (EUR/barrel),52.172399999999996
5905,17/03/2021,Brent (EUR/barrel),56.2159
5906,16/03/2021,Brent (EUR/barrel),57.078
5907,15/03/2021,Brent (EUR/barrel),57.7752
5908,11/03/2021,Brent (EUR/barrel),57.5522
5909,09/03/2021,Brent (EUR/barrel),56.3052
5910,08/03/2021,Brent (EUR/barrel),57.12
5911,04/03/2021,Brent (EUR/barrel),56.54879999999999
5912,03/03/2021,Brent (EUR/barrel),53.701
5913,02/03/2021,Brent (EUR/barrel),52.4311
5914,01/03/2021,Brent (EUR/barrel),53.5848
5915,25/02/2021,Brent (EUR/barrel),54.68579999999999
5916,24/02/2021,Brent (EUR/barrel),54.81699999999999
5917,23/02/2021,Brent (EUR/barrel),53.4312
5918,22/02/2021,Brent (EUR/barrel),53.0786
5919,18/02/2021,Brent (EUR/barrel),
5920,17/02/2021,Brent (EUR/barrel),53.96659999999999
5921,16/02/2021,Brent (EUR/barrel),53.0868
5922,15/02/2021,Brent (EUR/barrel),52.1356
5923,11/02/2021,Brent (EUR/barrel),50.0938
5924,10/02/2021,Brent (EUR/barrel),50.7711
5925,09/02/2021,Brent (EUR/barrel),50.4142
5926,08/02/2021,Brent (EUR/barrel),49.9411
5927,04/02/2021,Brent (EUR/barrel),49.5432
5928,03/02/2021,Brent (EUR/barrel),48.6463
5929,02/02/2021,Brent (EUR/barrel),47.8246
5930,01/02/2021,Brent (EUR/barrel),46.8286
5931,28/01/2021,Brent (EUR/barrel),44.993399999999994
5932,27/01/2021,Brent (EUR/barrel),45.708099999999995
5933,25/01/2021,Brent (EUR/barrel),45.46079999999999
5934,21/01/2021,Brent (EUR/barrel),45.657599999999995
5935,20/01/2021,Brent (EUR/barrel),46.197799999999994
5936,19/01/2021,Brent (EUR/barrel),45.4116
5937,18/01/2021,Brent (EUR/barrel),44.994299999999996
5938,14/01/2021,Brent (EUR/barrel),
5939,13/01/2021,Brent (EUR/barrel),45.5264
5940,12/01/2021,Brent (EUR/barrel),45.9036
5941,11/01/2021,Brent (EUR/barrel),44.9688
5942,07/01/2021,Brent (EUR/barrel),44.034
5943,06/01/2021,Brent (EUR/barrel),43.578
5944,05/01/2021,Brent (EUR/barrel),43.0596
5945,29/06/2022,Brent (EUR/barrel),
5946,28/06/2022,Brent (EUR/barrel),
5947,27/06/2022,Brent (EUR/barrel),
5948,23/06/2022,Brent (EUR/barrel),
5949,22/06/2022,Brent (EUR/barrel),
5950,21/06/2022,Brent (EUR/barrel),
5951,20/06/2022,Brent (EUR/barrel),
5952,16/06/2022,Brent (EUR/barrel),
5953,15/06/2022,Brent (EUR/barrel),
5954,14/06/2022,Brent (EUR/barrel),
5955,13/06/2022,Brent (EUR/barrel),
5956,09/06/2022,Brent (EUR/barrel),
5957,08/06/2022,Brent (EUR/barrel),
5958,07/06/2022,Brent (EUR/barrel),
5959,06/06/2022,Brent (EUR/barrel),
5960,31/05/2022,Brent (EUR/barrel),
5961,30/05/2022,Brent (EUR/barrel),
5962,26/05/2022,Brent (EUR/barrel),
5963,25/05/2022,Brent (EUR/barrel),
5964,24/05/2022,Brent (EUR/barrel),
5965,23/05/2022,Brent (EUR/barrel),108.22219999999999
5966,19/05/2022,Brent (EUR/barrel),106.42679999999999
5967,18/05/2022,Brent (EUR/barrel),105.6384
5968,17/05/2022,Brent (EUR/barrel),107.24549999999999
5969,12/05/2022,Brent (EUR/barrel),103.7376
5970,11/05/2022,Brent (EUR/barrel),102.315
5971,10/05/2022,Brent (EUR/barrel),97.4795
5972,09/05/2022,Brent (EUR/barrel),101.3365
5973,05/05/2022,Brent (EUR/barrel),106.5045
5974,04/05/2022,Brent (EUR/barrel),103.89819999999999
5975,03/05/2022,Brent (EUR/barrel),99.693
5976,28/04/2022,Brent (EUR/barrel),100.491
5977,27/04/2022,Brent (EUR/barrel),98.13499999999999
5978,26/04/2022,Brent (EUR/barrel),96.7166
5979,25/04/2022,Brent (EUR/barrel),92.3211
5980,21/04/2022,Brent (EUR/barrel),98.62400000000001
5981,20/04/2022,Brent (EUR/barrel),96.646
5982,19/04/2022,Brent (EUR/barrel),
5983,13/04/2022,Brent (EUR/barrel),99.8108
5984,12/04/2022,Brent (EUR/barrel),96.0664
5985,11/04/2022,Brent (EUR/barrel),90.08640000000001
5986,07/04/2022,Brent (EUR/barrel),91.84360000000001
5987,06/04/2022,Brent (EUR/barrel),92.74520000000001
5988,05/04/2022,Brent (EUR/barrel),98.072
5989,04/04/2022,Brent (EUR/barrel),98.41650000000001
5990,31/03/2022,Brent (EUR/barrel),96.561
5991,30/03/2022,Brent (EUR/barrel),104.031
5992,29/03/2022,Brent (EUR/barrel),101.51100000000001
5993,24/03/2022,Brent (EUR/barrel),112.82180000000001
5994,23/03/2022,Brent (EUR/barrel),116.0432
5995,22/03/2022,Brent (EUR/barrel),110.59230000000001
5996,21/03/2022,Brent (EUR/barrel),111.2839
5997,17/03/2022,Brent (EUR/barrel),102.15
5998,16/03/2022,Brent (EUR/barrel),95.1951
5999,15/03/2022,Brent (EUR/barrel),95.6774
6000,14/03/2022,Brent (EUR/barrel),100.45490000000001
6001,10/03/2022,Brent (EUR/barrel),104.23140000000001
6002,09/03/2022,Brent (EUR/barrel),104.922
6003,08/03/2022,Brent (EUR/barrel),122.52560000000001
6004,07/03/2022,Brent (EUR/barrel),118.69840000000002
6005,03/03/2022,Brent (EUR/barrel),103.824
6006,02/03/2022,Brent (EUR/barrel),107.046
6007,01/03/2022,Brent (EUR/barrel),99.837
6008,28/02/2022,Brent (EUR/barrel),91.7412
6009,24/02/2022,Brent (EUR/barrel),90.14810000000001
6010,23/02/2022,Brent (EUR/barrel),87.3752
6011,22/02/2022,Brent (EUR/barrel),86.8824
6012,21/02/2022,Brent (EUR/barrel),87.07600000000001
6013,17/02/2022,Brent (EUR/barrel),83.8464
6014,16/02/2022,Brent (EUR/barrel),85.74719999999999
6015,15/02/2022,Brent (EUR/barrel),86.61840000000001
6016,14/02/2022,Brent (EUR/barrel),89.46079999999999
6017,09/02/2022,Brent (EUR/barrel),83.556
6018,08/02/2022,Brent (EUR/barrel),84.54159999999999
6019,07/02/2022,Brent (EUR/barrel),84.6336
6020,03/02/2022,Brent (EUR/barrel),80.90129999999999
6021,02/02/2022,Brent (EUR/barrel),80.45840000000001
6022,01/02/2022,Brent (EUR/barrel),80.3136
6023,31/01/2022,Brent (EUR/barrel),82.19149999999999
6024,27/01/2022,Brent (EUR/barrel),81.63000000000001
6025,26/01/2022,Brent (EUR/barrel),81.1858
6026,25/01/2022,Brent (EUR/barrel),78.7512
6027,24/01/2022,Brent (EUR/barrel),77.21119999999999
6028,20/01/2022,Brent (EUR/barrel),78.98
6029,19/01/2022,Brent (EUR/barrel),78.8832
6030,18/01/2022,Brent (EUR/barrel),78.1704
6031,17/01/2022,Brent (EUR/barrel),77.2816
6032,13/01/2022,Brent (EUR/barrel),74.646
6033,10/01/2022,Brent (EUR/barrel),71.7728
6034,06/01/2022,Brent (EUR/barrel),72.97109999999999
6035,05/01/2022,Brent (EUR/barrel),70.928
6036,31/12/2015,fuel fr EUR/L,0.8594
6037,30/12/2015,fuel fr EUR/L,0.8594
6038,24/12/2015,fuel fr EUR/L,0.8594
6039,23/12/2015,fuel fr EUR/L,0.8594
6040,21/12/2015,fuel fr EUR/L,0.8594
6041,18/12/2015,fuel fr EUR/L,0.8594
6042,17/12/2015,fuel fr EUR/L,0.8594
6043,16/12/2015,fuel fr EUR/L,0.8594
6044,15/12/2015,fuel fr EUR/L,0.8594
6045,11/12/2015,fuel fr EUR/L,0.8594
6046,10/12/2015,fuel fr EUR/L,0.8594
6047,09/12/2015,fuel fr EUR/L,0.8594
6048,08/12/2015,fuel fr EUR/L,0.8594
6049,03/12/2015,fuel fr EUR/L,0.8594
6050,02/12/2015,fuel fr EUR/L,0.8594
6051,27/11/2015,fuel fr EUR/L,0.9168
6052,26/11/2015,fuel fr EUR/L,0.9168
6053,25/11/2015,fuel fr EUR/L,0.9168
6054,24/11/2015,fuel fr EUR/L,0.9168
6055,20/11/2015,fuel fr EUR/L,0.9168
6056,19/11/2015,fuel fr EUR/L,0.9168
6057,18/11/2015,fuel fr EUR/L,0.9168
6058,16/11/2015,fuel fr EUR/L,0.9168
6059,13/11/2015,fuel fr EUR/L,0.9168
6060,10/11/2015,fuel fr EUR/L,0.9168
6061,09/11/2015,fuel fr EUR/L,0.9168
6062,06/11/2015,fuel fr EUR/L,0.9168
6063,05/11/2015,fuel fr EUR/L,0.9168
6064,04/11/2015,fuel fr EUR/L,0.9168
6065,03/11/2015,fuel fr EUR/L,0.9168
6066,02/11/2015,fuel fr EUR/L,0.9168
6067,30/10/2015,fuel fr EUR/L,0.9175
6068,29/10/2015,fuel fr EUR/L,0.9175
6069,28/10/2015,fuel fr EUR/L,0.9175
6070,27/10/2015,fuel fr EUR/L,0.9175
6071,23/10/2015,fuel fr EUR/L,0.9175
6072,22/10/2015,fuel fr EUR/L,0.9175
6073,21/10/2015,fuel fr EUR/L,0.9175
6074,20/10/2015,fuel fr EUR/L,0.9175
6075,19/10/2015,fuel fr EUR/L,0.9175
6076,16/10/2015,fuel fr EUR/L,0.9175
6077,15/10/2015,fuel fr EUR/L,0.9175
6078,14/10/2015,fuel fr EUR/L,0.9175
6079,13/10/2015,fuel fr EUR/L,0.9175
6080,12/10/2015,fuel fr EUR/L,0.9175
6081,09/10/2015,fuel fr EUR/L,0.9175
6082,08/10/2015,fuel fr EUR/L,0.9175
6083,07/10/2015,fuel fr EUR/L,0.9175
6084,05/10/2015,fuel fr EUR/L,0.9175
6085,02/10/2015,fuel fr EUR/L,0.9175
6086,01/10/2015,fuel fr EUR/L,0.9175
6087,30/09/2015,fuel fr EUR/L,0.9209
6088,29/09/2015,fuel fr EUR/L,0.9209
6089,28/09/2015,fuel fr EUR/L,0.9209
6090,25/09/2015,fuel fr EUR/L,0.9209
6091,24/09/2015,fuel fr EUR/L,0.9209
6092,23/09/2015,fuel fr EUR/L,0.9209
6093,22/09/2015,fuel fr EUR/L,0.9209
6094,21/09/2015,fuel fr EUR/L,0.9209
6095,18/09/2015,fuel fr EUR/L,0.9209
6096,17/09/2015,fuel fr EUR/L,0.9209
6097,16/09/2015,fuel fr EUR/L,0.9209
6098,15/09/2015,fuel fr EUR/L,0.9209
6099,14/09/2015,fuel fr EUR/L,0.9209
6100,11/09/2015,fuel fr EUR/L,0.9209
6101,10/09/2015,fuel fr EUR/L,0.9209
6102,09/09/2015,fuel fr EUR/L,0.9209
6103,08/09/2015,fuel fr EUR/L,0.9209
6104,07/09/2015,fuel fr EUR/L,0.9209
6105,04/09/2015,fuel fr EUR/L,0.9209
6106,03/09/2015,fuel fr EUR/L,0.9209
6107,02/09/2015,fuel fr EUR/L,0.9209
6108,28/08/2015,fuel fr EUR/L,0.9313
6109,27/08/2015,fuel fr EUR/L,0.9313
6110,26/08/2015,fuel fr EUR/L,0.9313
6111,25/08/2015,fuel fr EUR/L,0.9313
6112,24/08/2015,fuel fr EUR/L,0.9313
6113,21/08/2015,fuel fr EUR/L,0.9313
6114,20/08/2015,fuel fr EUR/L,0.9313
6115,19/08/2015,fuel fr EUR/L,0.9313
6116,18/08/2015,fuel fr EUR/L,0.9313
6117,17/08/2015,fuel fr EUR/L,0.9313
6118,14/08/2015,fuel fr EUR/L,0.9313
6119,13/08/2015,fuel fr EUR/L,0.9313
6120,12/08/2015,fuel fr EUR/L,0.9313
6121,11/08/2015,fuel fr EUR/L,0.9313
6122,10/08/2015,fuel fr EUR/L,0.9313
6123,07/08/2015,fuel fr EUR/L,0.9313
6124,06/08/2015,fuel fr EUR/L,0.9313
6125,05/08/2015,fuel fr EUR/L,0.9313
6126,04/08/2015,fuel fr EUR/L,0.9313
6127,03/08/2015,fuel fr EUR/L,0.9313
6128,31/07/2015,fuel fr EUR/L,0.9772
6129,30/07/2015,fuel fr EUR/L,0.9772
6130,29/07/2015,fuel fr EUR/L,0.9772
6131,28/07/2015,fuel fr EUR/L,0.9772
6132,24/07/2015,fuel fr EUR/L,0.9772
6133,23/07/2015,fuel fr EUR/L,0.9772
6134,22/07/2015,fuel fr EUR/L,0.9772
6135,21/07/2015,fuel fr EUR/L,0.9772
6136,20/07/2015,fuel fr EUR/L,0.9772
6137,17/07/2015,fuel fr EUR/L,0.9772
6138,16/07/2015,fuel fr EUR/L,0.9772
6139,15/07/2015,fuel fr EUR/L,0.9772
6140,14/07/2015,fuel fr EUR/L,0.9772
6141,13/07/2015,fuel fr EUR/L,0.9772
6142,10/07/2015,fuel fr EUR/L,0.9772
6143,09/07/2015,fuel fr EUR/L,0.9772
6144,08/07/2015,fuel fr EUR/L,0.9772
6145,07/07/2015,fuel fr EUR/L,0.9772
6146,06/07/2015,fuel fr EUR/L,0.9772
6147,03/07/2015,fuel fr EUR/L,0.9772
6148,02/07/2015,fuel fr EUR/L,0.9772
6149,01/07/2015,fuel fr EUR/L,0.9772
6150,30/06/2015,fuel fr EUR/L,1.0123
6151,29/06/2015,fuel fr EUR/L,1.0123
6152,26/06/2015,fuel fr EUR/L,1.0123
6153,25/06/2015,fuel fr EUR/L,1.0123
6154,24/06/2015,fuel fr EUR/L,1.0123
6155,23/06/2015,fuel fr EUR/L,1.0123
6156,19/06/2015,fuel fr EUR/L,1.0123
6157,18/06/2015,fuel fr EUR/L,1.0123
6158,17/06/2015,fuel fr EUR/L,1.0123
6159,16/06/2015,fuel fr EUR/L,1.0123
6160,15/06/2015,fuel fr EUR/L,1.0123
6161,12/06/2015,fuel fr EUR/L,1.0123
6162,11/06/2015,fuel fr EUR/L,1.0123
6163,10/06/2015,fuel fr EUR/L,1.0123
6164,09/06/2015,fuel fr EUR/L,1.0123
6165,05/06/2015,fuel fr EUR/L,1.0123
6166,04/06/2015,fuel fr EUR/L,1.0123
6167,03/06/2015,fuel fr EUR/L,1.0123
6168,02/06/2015,fuel fr EUR/L,1.0123
6169,01/06/2015,fuel fr EUR/L,1.0123
6170,29/05/2015,fuel fr EUR/L,1.0284
6171,28/05/2015,fuel fr EUR/L,1.0284
6172,27/05/2015,fuel fr EUR/L,1.0284
6173,26/05/2015,fuel fr EUR/L,1.0284
6174,22/05/2015,fuel fr EUR/L,1.0284
6175,21/05/2015,fuel fr EUR/L,1.0284
6176,20/05/2015,fuel fr EUR/L,1.0284
6177,19/05/2015,fuel fr EUR/L,1.0284
6178,18/05/2015,fuel fr EUR/L,1.0284
6179,15/05/2015,fuel fr EUR/L,1.0284
6180,12/05/2015,fuel fr EUR/L,1.0284
6181,11/05/2015,fuel fr EUR/L,1.0284
6182,08/05/2015,fuel fr EUR/L,1.0284
6183,07/05/2015,fuel fr EUR/L,1.0284
6184,06/05/2015,fuel fr EUR/L,1.0284
6185,05/05/2015,fuel fr EUR/L,1.0284
6186,01/05/2015,fuel fr EUR/L,1.0284
6187,30/04/2015,fuel fr EUR/L,1.0012
6188,29/04/2015,fuel fr EUR/L,1.0012
6189,27/04/2015,fuel fr EUR/L,1.0012
6190,24/04/2015,fuel fr EUR/L,1.0012
6191,23/04/2015,fuel fr EUR/L,1.0012
6192,22/04/2015,fuel fr EUR/L,1.0012
6193,21/04/2015,fuel fr EUR/L,1.0012
6194,20/04/2015,fuel fr EUR/L,1.0012
6195,17/04/2015,fuel fr EUR/L,1.0012
6196,16/04/2015,fuel fr EUR/L,1.0012
6197,15/04/2015,fuel fr EUR/L,1.0012
6198,14/04/2015,fuel fr EUR/L,1.0012
6199,13/04/2015,fuel fr EUR/L,1.0012
6200,10/04/2015,fuel fr EUR/L,1.0012
6201,09/04/2015,fuel fr EUR/L,1.0012
6202,08/04/2015,fuel fr EUR/L,1.0012
6203,07/04/2015,fuel fr EUR/L,1.0012
6204,01/04/2015,fuel fr EUR/L,1.0012
6205,31/03/2015,fuel fr EUR/L,1.0058
6206,27/03/2015,fuel fr EUR/L,1.0058
6207,26/03/2015,fuel fr EUR/L,1.0058
6208,25/03/2015,fuel fr EUR/L,1.0058
6209,24/03/2015,fuel fr EUR/L,1.0058
6210,23/03/2015,fuel fr EUR/L,1.0058
6211,20/03/2015,fuel fr EUR/L,1.0058
6212,19/03/2015,fuel fr EUR/L,1.0058
6213,18/03/2015,fuel fr EUR/L,1.0058
6214,17/03/2015,fuel fr EUR/L,1.0058
6215,16/03/2015,fuel fr EUR/L,1.0058
6216,13/03/2015,fuel fr EUR/L,1.0058
6217,12/03/2015,fuel fr EUR/L,1.0058
6218,11/03/2015,fuel fr EUR/L,1.0058
6219,10/03/2015,fuel fr EUR/L,1.0058
6220,09/03/2015,fuel fr EUR/L,1.0058
6221,06/03/2015,fuel fr EUR/L,1.0058
6222,05/03/2015,fuel fr EUR/L,1.0058
6223,04/03/2015,fuel fr EUR/L,1.0058
6224,03/03/2015,fuel fr EUR/L,1.0058
6225,02/03/2015,fuel fr EUR/L,1.0058
6226,27/02/2015,fuel fr EUR/L,0.9887
6227,26/02/2015,fuel fr EUR/L,0.9887
6228,24/02/2015,fuel fr EUR/L,0.9887
6229,23/02/2015,fuel fr EUR/L,0.9887
6230,20/02/2015,fuel fr EUR/L,0.9887
6231,19/02/2015,fuel fr EUR/L,0.9887
6232,18/02/2015,fuel fr EUR/L,0.9887
6233,17/02/2015,fuel fr EUR/L,0.9887
6234,16/02/2015,fuel fr EUR/L,0.9887
6235,13/02/2015,fuel fr EUR/L,0.9887
6236,12/02/2015,fuel fr EUR/L,0.9887
6237,11/02/2015,fuel fr EUR/L,0.9887
6238,10/02/2015,fuel fr EUR/L,0.9887
6239,09/02/2015,fuel fr EUR/L,0.9887
6240,06/02/2015,fuel fr EUR/L,0.9887
6241,05/02/2015,fuel fr EUR/L,0.9887
6242,04/02/2015,fuel fr EUR/L,0.9887
6243,03/02/2015,fuel fr EUR/L,0.9887
6244,02/02/2015,fuel fr EUR/L,0.9887
6245,30/01/2015,fuel fr EUR/L,0.9291
6246,29/01/2015,fuel fr EUR/L,0.9291
6247,28/01/2015,fuel fr EUR/L,0.9291
6248,27/01/2015,fuel fr EUR/L,0.9291
6249,26/01/2015,fuel fr EUR/L,0.9291
6250,23/01/2015,fuel fr EUR/L,0.9291
6251,22/01/2015,fuel fr EUR/L,0.9291
6252,20/01/2015,fuel fr EUR/L,0.9291
6253,19/01/2015,fuel fr EUR/L,0.9291
6254,16/01/2015,fuel fr EUR/L,0.9291
6255,15/01/2015,fuel fr EUR/L,0.9291
6256,14/01/2015,fuel fr EUR/L,0.9291
6257,13/01/2015,fuel fr EUR/L,0.9291
6258,12/01/2015,fuel fr EUR/L,0.9291
6259,09/01/2015,fuel fr EUR/L,0.9291
6260,08/01/2015,fuel fr EUR/L,0.9291
6261,07/01/2015,fuel fr EUR/L,0.9291
6262,05/01/2015,fuel fr EUR/L,0.9291
6263,02/01/2015,fuel fr EUR/L,0.9291
6264,30/12/2016,fuel fr EUR/L,0.9959
6265,29/12/2016,fuel fr EUR/L,0.9959
6266,28/12/2016,fuel fr EUR/L,0.9959
6267,23/12/2016,fuel fr EUR/L,0.9959
6268,22/12/2016,fuel fr EUR/L,0.9959
6269,21/12/2016,fuel fr EUR/L,0.9959
6270,20/12/2016,fuel fr EUR/L,0.9959
6271,19/12/2016,fuel fr EUR/L,0.9959
6272,16/12/2016,fuel fr EUR/L,0.9959
6273,15/12/2016,fuel fr EUR/L,0.9959
6274,14/12/2016,fuel fr EUR/L,0.9959
6275,13/12/2016,fuel fr EUR/L,0.9959
6276,09/12/2016,fuel fr EUR/L,0.9959
6277,08/12/2016,fuel fr EUR/L,0.9959
6278,07/12/2016,fuel fr EUR/L,0.9959
6279,06/12/2016,fuel fr EUR/L,0.9959
6280,05/12/2016,fuel fr EUR/L,0.9959
6281,02/12/2016,fuel fr EUR/L,0.9959
6282,01/12/2016,fuel fr EUR/L,0.9959
6283,30/11/2016,fuel fr EUR/L,0.9545
6284,29/11/2016,fuel fr EUR/L,0.9545
6285,28/11/2016,fuel fr EUR/L,0.9545
6286,25/11/2016,fuel fr EUR/L,0.9545
6287,24/11/2016,fuel fr EUR/L,0.9545
6288,22/11/2016,fuel fr EUR/L,0.9545
6289,21/11/2016,fuel fr EUR/L,0.9545
6290,18/11/2016,fuel fr EUR/L,0.9545
6291,17/11/2016,fuel fr EUR/L,0.9545
6292,16/11/2016,fuel fr EUR/L,0.9545
6293,15/11/2016,fuel fr EUR/L,0.9545
6294,14/11/2016,fuel fr EUR/L,0.9545
6295,11/11/2016,fuel fr EUR/L,0.9545
6296,10/11/2016,fuel fr EUR/L,0.9545
6297,09/11/2016,fuel fr EUR/L,0.9545
6298,08/11/2016,fuel fr EUR/L,0.9545
6299,07/11/2016,fuel fr EUR/L,0.9545
6300,04/11/2016,fuel fr EUR/L,0.9545
6301,03/11/2016,fuel fr EUR/L,0.9545
6302,02/11/2016,fuel fr EUR/L,0.9545
6303,01/11/2016,fuel fr EUR/L,0.9545
6304,31/10/2016,fuel fr EUR/L,0.9655
6305,28/10/2016,fuel fr EUR/L,0.9655
6306,27/10/2016,fuel fr EUR/L,0.9655
6307,26/10/2016,fuel fr EUR/L,0.9655
6308,25/10/2016,fuel fr EUR/L,0.9655
6309,24/10/2016,fuel fr EUR/L,0.9655
6310,21/10/2016,fuel fr EUR/L,0.9655
6311,20/10/2016,fuel fr EUR/L,0.9655
6312,18/10/2016,fuel fr EUR/L,0.9655
6313,17/10/2016,fuel fr EUR/L,0.9655
6314,14/10/2016,fuel fr EUR/L,0.9655
6315,13/10/2016,fuel fr EUR/L,0.9655
6316,12/10/2016,fuel fr EUR/L,0.9655
6317,11/10/2016,fuel fr EUR/L,0.9655
6318,10/10/2016,fuel fr EUR/L,0.9655
6319,07/10/2016,fuel fr EUR/L,0.9655
6320,06/10/2016,fuel fr EUR/L,0.9655
6321,05/10/2016,fuel fr EUR/L,0.9655
6322,04/10/2016,fuel fr EUR/L,0.9655
6323,03/10/2016,fuel fr EUR/L,0.9655
6324,30/09/2016,fuel fr EUR/L,0.9261
6325,29/09/2016,fuel fr EUR/L,0.9261
6326,28/09/2016,fuel fr EUR/L,0.9261
6327,27/09/2016,fuel fr EUR/L,0.9261
6328,26/09/2016,fuel fr EUR/L,0.9261
6329,23/09/2016,fuel fr EUR/L,0.9261
6330,22/09/2016,fuel fr EUR/L,0.9261
6331,21/09/2016,fuel fr EUR/L,0.9261
6332,20/09/2016,fuel fr EUR/L,0.9261
6333,19/09/2016,fuel fr EUR/L,0.9261
6334,16/09/2016,fuel fr EUR/L,0.9261
6335,15/09/2016,fuel fr EUR/L,0.9261
6336,13/09/2016,fuel fr EUR/L,0.9261
6337,12/09/2016,fuel fr EUR/L,0.9261
6338,09/09/2016,fuel fr EUR/L,0.9261
6339,08/09/2016,fuel fr EUR/L,0.9261
6340,07/09/2016,fuel fr EUR/L,0.9261
6341,06/09/2016,fuel fr EUR/L,0.9261
6342,05/09/2016,fuel fr EUR/L,0.9261
6343,02/09/2016,fuel fr EUR/L,0.9261
6344,01/09/2016,fuel fr EUR/L,0.9261
6345,31/08/2016,fuel fr EUR/L,0.9171
6346,30/08/2016,fuel fr EUR/L,0.9171
6347,26/08/2016,fuel fr EUR/L,0.9171
6348,25/08/2016,fuel fr EUR/L,0.9171
6349,24/08/2016,fuel fr EUR/L,0.9171
6350,23/08/2016,fuel fr EUR/L,0.9171
6351,22/08/2016,fuel fr EUR/L,0.9171
6352,19/08/2016,fuel fr EUR/L,0.9171
6353,18/08/2016,fuel fr EUR/L,0.9171
6354,17/08/2016,fuel fr EUR/L,0.9171
6355,16/08/2016,fuel fr EUR/L,0.9171
6356,15/08/2016,fuel fr EUR/L,0.9171
6357,12/08/2016,fuel fr EUR/L,0.9171
6358,11/08/2016,fuel fr EUR/L,0.9171
6359,10/08/2016,fuel fr EUR/L,0.9171
6360,08/08/2016,fuel fr EUR/L,0.9171
6361,05/08/2016,fuel fr EUR/L,0.9171
6362,04/08/2016,fuel fr EUR/L,0.9171
6363,03/08/2016,fuel fr EUR/L,0.9171
6364,02/08/2016,fuel fr EUR/L,0.9171
6365,01/08/2016,fuel fr EUR/L,0.9171
6366,29/07/2016,fuel fr EUR/L,0.9333
6367,28/07/2016,fuel fr EUR/L,0.9333
6368,27/07/2016,fuel fr EUR/L,0.9333
6369,26/07/2016,fuel fr EUR/L,0.9333
6370,25/07/2016,fuel fr EUR/L,0.9333
6371,22/07/2016,fuel fr EUR/L,0.9333
6372,21/07/2016,fuel fr EUR/L,0.9333
6373,20/07/2016,fuel fr EUR/L,0.9333
6374,19/07/2016,fuel fr EUR/L,0.9333
6375,18/07/2016,fuel fr EUR/L,0.9333
6376,15/07/2016,fuel fr EUR/L,0.9333
6377,14/07/2016,fuel fr EUR/L,0.9333
6378,13/07/2016,fuel fr EUR/L,0.9333
6379,12/07/2016,fuel fr EUR/L,0.9333
6380,11/07/2016,fuel fr EUR/L,0.9333
6381,08/07/2016,fuel fr EUR/L,0.9333
6382,07/07/2016,fuel fr EUR/L,0.9333
6383,06/07/2016,fuel fr EUR/L,0.9333
6384,04/07/2016,fuel fr EUR/L,0.9333
6385,01/07/2016,fuel fr EUR/L,0.9333
6386,30/06/2016,fuel fr EUR/L,0.9645
6387,29/06/2016,fuel fr EUR/L,0.9645
6388,28/06/2016,fuel fr EUR/L,0.9645
6389,27/06/2016,fuel fr EUR/L,0.9645
6390,24/06/2016,fuel fr EUR/L,0.9645
6391,23/06/2016,fuel fr EUR/L,0.9645
6392,22/06/2016,fuel fr EUR/L,0.9645
6393,21/06/2016,fuel fr EUR/L,0.9645
6394,20/06/2016,fuel fr EUR/L,0.9645
6395,17/06/2016,fuel fr EUR/L,0.9645
6396,16/06/2016,fuel fr EUR/L,0.9645
6397,15/06/2016,fuel fr EUR/L,0.9645
6398,14/06/2016,fuel fr EUR/L,0.9645
6399,13/06/2016,fuel fr EUR/L,0.9645
6400,10/06/2016,fuel fr EUR/L,0.9645
6401,09/06/2016,fuel fr EUR/L,0.9645
6402,08/06/2016,fuel fr EUR/L,0.9645
6403,07/06/2016,fuel fr EUR/L,0.9645
6404,06/06/2016,fuel fr EUR/L,0.9645
6405,03/06/2016,fuel fr EUR/L,0.9645
6406,02/06/2016,fuel fr EUR/L,0.9645
